Timestamp,BC6
2018-01-15 12:41:00,1247
2018-01-15 12:42:00,1252
2018-01-15 12:43:00,1255
2018-01-15 12:44:00,1255
2018-01-15 12:45:00,1257
2018-01-15 12:46:00,1259
2018-01-15 12:47:00,1262
2018-01-15 12:48:00,1265
2018-01-15 12:49:00,1269
2018-01-15 12:50:00,1271
2018-01-15 12:51:00,1274
2018-01-15 12:52:00,1277
2018-01-15 12:53:00,1282
2018-01-15 12:54:00,1286
2018-01-15 12:55:00,1292
2018-01-15 12:56:00,1298
2018-01-15 12:57:00,1301
2018-01-15 12:58:00,1308
2018-01-15 12:59:00,1312
2018-01-15 13:00:00,1319
2018-01-15 13:01:00,1325
2018-01-15 13:02:00,1329
2018-01-15 13:03:00,1335
2018-01-15 13:04:00,1345
2018-01-15 13:05:00,1356
2018-01-15 13:06:00,1362
2018-01-15 13:07:00,1366
2018-01-15 13:08:00,1373
2018-01-15 13:09:00,1377
2018-01-15 13:10:00,1382
2018-01-15 13:11:00,1387
2018-01-15 13:12:00,1388
2018-01-15 13:13:00,1389
2018-01-15 13:14:00,1387
2018-01-15 13:15:00,1387
2018-01-15 13:16:00,1387
2018-01-15 13:17:00,1387
2018-01-15 13:18:00,1387
2018-01-15 13:19:00,1390
2018-01-15 13:20:00,1387
2018-01-15 13:21:00,1382
2018-01-15 13:22:00,1376
2018-01-15 13:23:00,1370
2018-01-15 13:24:00,1363
2018-01-15 13:25:00,1357
2018-01-15 13:26:00,1353
2018-01-15 13:27:00,1346
2018-01-15 13:28:00,1339
2018-01-15 13:29:00,1333
2018-01-15 13:30:00,1327
2018-01-15 13:31:00,1322
2018-01-15 13:32:00,1318
2018-01-15 13:33:00,1311
2018-01-15 13:34:00,1307
2018-01-15 13:35:00,1301
2018-01-15 13:36:00,1296
2018-01-15 13:37:00,1291
2018-01-15 13:38:00,1287
2018-01-15 13:39:00,1281
2018-01-15 13:40:00,1275
2018-01-15 13:41:00,1269
2018-01-15 13:42:00,1263
2018-01-15 13:43:00,1256
2018-01-15 13:44:00,1250
2018-01-15 13:45:00,1246
2018-01-15 13:46:00,1241
2018-01-15 13:47:00,1237
2018-01-15 13:48:00,1232
2018-01-15 13:49:00,1226
2018-01-15 13:50:00,1220
2018-01-15 13:51:00,1214
2018-01-15 13:52:00,1207
2018-01-15 13:53:00,1202
2018-01-15 13:54:00,1196
2018-01-15 13:55:00,1189
2018-01-15 13:56:00,1181
2018-01-15 13:57:00,1174
2018-01-15 13:58:00,1167
2018-01-15 13:59:00,1162
2018-01-15 14:00:00,1155
2018-01-15 14:01:00,1149
2018-01-15 14:02:00,1141
2018-01-15 14:03:00,1135
2018-01-15 14:04:00,1123
2018-01-15 14:05:00,1112
2018-01-15 14:06:00,1103
2018-01-15 14:07:00,1095
2018-01-15 14:08:00,1088
2018-01-15 14:09:00,1082
2018-01-15 14:10:00,1075
2018-01-15 14:11:00,1067
2018-01-15 14:12:00,1064
2018-01-15 14:13:00,1043
2018-01-15 14:14:00,1025
2018-01-15 14:15:00,1003
2018-01-15 14:16:00,982
2018-01-15 14:17:00,985
2018-01-15 14:18:00,988
2018-01-15 14:19:00,988
2018-01-15 14:20:00,993
2018-01-15 14:21:00,1001
2018-01-15 14:22:00,1008
2018-01-15 14:23:00,1016
2018-01-15 14:24:00,1023
2018-01-15 14:25:00,1032
2018-01-15 14:26:00,1040
2018-01-15 14:27:00,1049
2018-01-15 14:28:00,1059
2018-01-15 14:29:00,1071
2018-01-15 14:30:00,1081
2018-01-15 14:31:00,1089
2018-01-15 14:32:00,1097
2018-01-15 14:33:00,1106
2018-01-15 14:34:00,1113
2018-01-15 14:35:00,1120
2018-01-15 14:36:00,1127
2018-01-15 14:37:00,1135
2018-01-15 14:38:00,1143
2018-01-15 14:39:00,1151
2018-01-15 14:40:00,1161
2018-01-15 14:41:00,1173
2018-01-15 14:42:00,1184
2018-01-15 14:43:00,1199
2018-01-15 14:44:00,1212
2018-01-15 14:45:00,1223
2018-01-15 14:46:00,1233
2018-01-15 14:47:00,1247
2018-01-15 14:48:00,1257
2018-01-15 14:49:00,1265
2018-01-15 14:50:00,1272
2018-01-15 14:51:00,1283
2018-01-15 14:52:00,1290
2018-01-15 14:53:00,1298
2018-01-15 14:54:00,1306
2018-01-15 14:55:00,1314
2018-01-15 14:56:00,1322
2018-01-15 14:57:00,1328
2018-01-15 14:58:00,1336
2018-01-15 14:59:00,1344
2018-01-15 15:00:00,1352
2018-01-15 15:01:00,1361
2018-01-15 15:02:00,1371
2018-01-15 15:03:00,1378
2018-01-15 15:04:00,1385
2018-01-15 15:05:00,1393
2018-01-15 15:06:00,1401
2018-01-15 15:07:00,1410
2018-01-15 15:08:00,1414
2018-01-15 15:09:00,1420
2018-01-15 15:10:00,1427
2018-01-15 15:11:00,1436
2018-01-15 15:12:00,1443
2018-01-15 15:13:00,1470
2018-01-15 15:14:00,1497
2018-01-15 15:15:00,1522
2018-01-15 15:16:00,1550
2018-01-15 15:17:00,1553
2018-01-15 15:18:00,1557
2018-01-15 15:19:00,1563
2018-01-15 15:20:00,1566
2018-01-15 15:21:00,1568
2018-01-15 15:22:00,1571
2018-01-15 15:23:00,1575
2018-01-15 15:24:00,1579
2018-01-15 15:25:00,1577
2018-01-15 15:26:00,1577
2018-01-15 15:27:00,1577
2018-01-15 15:28:00,1575
2018-01-15 15:29:00,1573
2018-01-15 15:30:00,1573
2018-01-15 15:31:00,1576
2018-01-15 15:32:00,1579
2018-01-15 15:33:00,1583
2018-01-15 15:34:00,1587
2018-01-15 15:35:00,1589
2018-01-15 15:36:00,1595
2018-01-15 15:37:00,1602
2018-01-15 15:38:00,1603
2018-01-15 15:39:00,1606
2018-01-15 15:40:00,1607
2018-01-15 15:41:00,1608
2018-01-15 15:42:00,1607
2018-01-15 15:43:00,1603
2018-01-15 15:44:00,1601
2018-01-15 15:45:00,1603
2018-01-15 15:46:00,1606
2018-01-15 15:47:00,1604
2018-01-15 15:48:00,1605
2018-01-15 15:49:00,1610
2018-01-15 15:50:00,1617
2018-01-15 15:51:00,1620
2018-01-15 15:52:00,1625
2018-01-15 15:53:00,1632
2018-01-15 15:54:00,1638
2018-01-15 15:55:00,1644
2018-01-15 15:56:00,1650
2018-01-15 15:57:00,1657
2018-01-15 15:58:00,1661
2018-01-15 15:59:00,1665
2018-01-15 16:00:00,1670
2018-01-15 16:01:00,1674
2018-01-15 16:02:00,1680
2018-01-15 16:03:00,1684
2018-01-15 16:04:00,1689
2018-01-15 16:05:00,1694
2018-01-15 16:06:00,1699
2018-01-15 16:07:00,1705
2018-01-15 16:08:00,1713
2018-01-15 16:09:00,1721
2018-01-15 16:10:00,1727
2018-01-15 16:11:00,1733
2018-01-15 16:12:00,1738
2018-01-15 16:13:00,1744
2018-01-15 16:14:00,1749
2018-01-15 16:15:00,1755
2018-01-15 16:16:00,1760
2018-01-15 16:17:00,1765
2018-01-15 16:18:00,1771
2018-01-15 16:19:00,1777
2018-01-15 16:20:00,1784
2018-01-15 16:21:00,1790
2018-01-15 16:22:00,1796
2018-01-15 16:23:00,1802
2018-01-15 16:24:00,1808
2018-01-15 16:25:00,1818
2018-01-15 16:26:00,1827
2018-01-15 16:27:00,1835
2018-01-15 16:28:00,1845
2018-01-15 16:29:00,1854
2018-01-15 16:30:00,1862
2018-01-15 16:31:00,1869
2018-01-15 16:32:00,1876
2018-01-15 16:33:00,1883
2018-01-15 16:34:00,1889
2018-01-15 16:35:00,1897
2018-01-15 16:36:00,1902
2018-01-15 16:37:00,1907
2018-01-15 16:38:00,1918
2018-01-15 16:39:00,1926
2018-01-15 16:40:00,1936
2018-01-15 16:41:00,1946
2018-01-15 16:42:00,1956
2018-01-15 16:43:00,1966
2018-01-15 16:44:00,1975
2018-01-15 16:45:00,1983
2018-01-15 16:46:00,1991
2018-01-15 16:47:00,2002
2018-01-15 16:48:00,2011
2018-01-15 16:49:00,2017
2018-01-15 16:50:00,2024
2018-01-15 16:51:00,2032
2018-01-15 16:52:00,2039
2018-01-15 16:53:00,2046
2018-01-15 16:54:00,2054
2018-01-15 16:55:00,2063
2018-01-15 16:56:00,2076
2018-01-15 16:57:00,2086
2018-01-15 16:58:00,2097
2018-01-15 16:59:00,2109
2018-01-15 17:00:00,2118
2018-01-15 17:01:00,2128
2018-01-15 17:02:00,2137
2018-01-15 17:03:00,2146
2018-01-15 17:04:00,2157
2018-01-15 17:05:00,2165
2018-01-15 17:06:00,2175
2018-01-15 17:07:00,2184
2018-01-15 17:08:00,2194
2018-01-15 17:09:00,2204
2018-01-15 17:10:00,2214
2018-01-15 17:11:00,2224
2018-01-15 17:12:00,2235
2018-01-15 17:13:00,2245
2018-01-15 17:14:00,2254
2018-01-15 17:15:00,2266
2018-01-15 17:16:00,2277
2018-01-15 17:17:00,2288
2018-01-15 17:18:00,2301
2018-01-15 17:19:00,2311
2018-01-15 17:20:00,2322
2018-01-15 17:21:00,2335
2018-01-15 17:22:00,2348
2018-01-15 17:23:00,2360
2018-01-15 17:24:00,2375
2018-01-15 17:25:00,2390
2018-01-15 17:26:00,2405
2018-01-15 17:27:00,2419
2018-01-15 17:28:00,2433
2018-01-15 17:29:00,2445
2018-01-15 17:30:00,2457
2018-01-15 17:31:00,2471
2018-01-15 17:32:00,2484
2018-01-15 17:33:00,2497
2018-01-15 17:34:00,2510
2018-01-15 17:35:00,2523
2018-01-15 17:36:00,2535
2018-01-15 17:37:00,2547
2018-01-15 17:38:00,2558
2018-01-15 17:39:00,2571
2018-01-15 17:40:00,2581
2018-01-15 17:41:00,2591
2018-01-15 17:42:00,2600
2018-01-15 17:43:00,2610
2018-01-15 17:44:00,2619
2018-01-15 17:45:00,2628
2018-01-15 17:46:00,2636
2018-01-15 17:47:00,2643
2018-01-15 17:48:00,2650
2018-01-15 17:49:00,2661
2018-01-15 17:50:00,2669
2018-01-15 17:51:00,2682
2018-01-15 17:52:00,2698
2018-01-15 17:53:00,2714
2018-01-15 17:54:00,2725
2018-01-15 17:55:00,2733
2018-01-15 17:56:00,2737
2018-01-15 17:57:00,2742
2018-01-15 17:58:00,2750
2018-01-15 17:59:00,2756
2018-01-15 18:00:00,2765
2018-01-15 18:01:00,2771
2018-01-15 18:02:00,2778
2018-01-15 18:03:00,2788
2018-01-15 18:04:00,2796
2018-01-15 18:05:00,2806
2018-01-15 18:06:00,2816
2018-01-15 18:07:00,2825
2018-01-15 18:08:00,2834
2018-01-15 18:09:00,2843
2018-01-15 18:10:00,2851
2018-01-15 18:11:00,2860
2018-01-15 18:12:00,2869
2018-01-15 18:13:00,2878
2018-01-15 18:14:00,2886
2018-01-15 18:15:00,2896
2018-01-15 18:16:00,2908
2018-01-15 18:17:00,2920
2018-01-15 18:18:00,2931
2018-01-15 18:19:00,2943
2018-01-15 18:20:00,2954
2018-01-15 18:21:00,2963
2018-01-15 18:22:00,2972
2018-01-15 18:23:00,2983
2018-01-15 18:24:00,2992
2018-01-15 18:25:00,3000
2018-01-15 18:26:00,3009
2018-01-15 18:27:00,3018
2018-01-15 18:28:00,3028
2018-01-15 18:29:00,3039
2018-01-15 18:30:00,3049
2018-01-15 18:31:00,3060
2018-01-15 18:32:00,3069
2018-01-15 18:33:00,3079
2018-01-15 18:34:00,3089
2018-01-15 18:35:00,3098
2018-01-15 18:36:00,3107
2018-01-15 18:37:00,3117
2018-01-15 18:38:00,3127
2018-01-15 18:39:00,3135
2018-01-15 18:40:00,3146
2018-01-15 18:41:00,3156
2018-01-15 18:42:00,3166
2018-01-15 18:43:00,3179
2018-01-15 18:44:00,3190
2018-01-15 18:45:00,3201
2018-01-15 18:46:00,3214
2018-01-15 18:47:00,3227
2018-01-15 18:48:00,3247
2018-01-15 18:49:00,3271
2018-01-15 18:50:00,3300
2018-01-15 18:51:00,3326
2018-01-15 18:52:00,3348
2018-01-15 18:53:00,3363
2018-01-15 18:54:00,3381
2018-01-15 18:55:00,3398
2018-01-15 18:56:00,3403
2018-01-15 18:57:00,3415
2018-01-15 18:58:00,3422
2018-01-15 18:59:00,3428
2018-01-15 19:00:00,3432
2018-01-15 19:01:00,3433
2018-01-15 19:02:00,3435
2018-01-15 19:03:00,3434
2018-01-15 19:04:00,3432
2018-01-15 19:05:00,3429
2018-01-15 19:06:00,3428
2018-01-15 19:07:00,3427
2018-01-15 19:08:00,3425
2018-01-15 19:09:00,3425
2018-01-15 19:10:00,3439
2018-01-15 19:11:00,3459
2018-01-15 19:12:00,3465
2018-01-15 19:13:00,3468
2018-01-15 19:14:00,3473
2018-01-15 19:15:00,3483
2018-01-15 19:16:00,3487
2018-01-15 19:17:00,3493
2018-01-15 19:18:00,3491
2018-01-15 19:19:00,3489
2018-01-15 19:20:00,3488
2018-01-15 19:21:00,3484
2018-01-15 19:22:00,3483
2018-01-15 19:23:00,3477
2018-01-15 19:24:00,3471
2018-01-15 19:25:00,3462
2018-01-15 19:26:00,3454
2018-01-15 19:27:00,3449
2018-01-15 19:28:00,3444
2018-01-15 19:29:00,3444
2018-01-15 19:30:00,3440
2018-01-15 19:31:00,3432
2018-01-15 19:32:00,3424
2018-01-15 19:33:00,3415
2018-01-15 19:34:00,3408
2018-01-15 19:35:00,3400
2018-01-15 19:36:00,3392
2018-01-15 19:37:00,3385
2018-01-15 19:38:00,3379
2018-01-15 19:39:00,3373
2018-01-15 19:40:00,3369
2018-01-15 19:41:00,3365
2018-01-15 19:42:00,3359
2018-01-15 19:43:00,3356
2018-01-15 19:44:00,3349
2018-01-15 19:45:00,3344
2018-01-15 19:46:00,3338
2018-01-15 19:47:00,3330
2018-01-15 19:48:00,3314
2018-01-15 19:49:00,3298
2018-01-15 19:50:00,3273
2018-01-15 19:51:00,3262
2018-01-15 19:52:00,3263
2018-01-15 19:53:00,3256
2018-01-15 19:54:00,3240
2018-01-15 19:55:00,3223
2018-01-15 19:56:00,3218
2018-01-15 19:57:00,3210
2018-01-15 19:58:00,3205
2018-01-15 19:59:00,3202
2018-01-15 20:00:00,3202
2018-01-15 20:01:00,3205
2018-01-15 20:02:00,3207
2018-01-15 20:03:00,3211
2018-01-15 20:04:00,3218
2018-01-15 20:05:00,3230
2018-01-15 20:06:00,3235
2018-01-15 20:07:00,3235
2018-01-15 20:08:00,3242
2018-01-15 20:09:00,3245
2018-01-15 20:10:00,3234
2018-01-15 20:11:00,3217
2018-01-15 20:12:00,3218
2018-01-15 20:13:00,3216
2018-01-15 20:14:00,3216
2018-01-15 20:15:00,3219
2018-01-15 20:16:00,3221
2018-01-15 20:17:00,3222
2018-01-15 20:18:00,3221
2018-01-15 20:19:00,3219
2018-01-15 20:20:00,3217
2018-01-15 20:21:00,3226
2018-01-15 20:22:00,3225
2018-01-15 20:23:00,3227
2018-01-15 20:24:00,3231
2018-01-15 20:25:00,3237
2018-01-15 20:26:00,3246
2018-01-15 20:27:00,3250
2018-01-15 20:28:00,3253
2018-01-15 20:29:00,3256
2018-01-15 20:30:00,3258
2018-01-15 20:31:00,3259
2018-01-15 20:32:00,3273
2018-01-15 20:33:00,3279
2018-01-15 20:34:00,3284
2018-01-15 20:35:00,3290
2018-01-15 20:36:00,3297
2018-01-15 20:37:00,3301
2018-01-15 20:38:00,3306
2018-01-15 20:39:00,3313
2018-01-15 20:40:00,3315
2018-01-15 20:41:00,3319
2018-01-15 20:42:00,3326
2018-01-15 20:43:00,3326
2018-01-15 20:44:00,3333
2018-01-15 20:45:00,3338
2018-01-15 20:46:00,3348
2018-01-15 20:47:00,3356
2018-01-15 20:48:00,3367
2018-01-15 20:49:00,3375
2018-01-15 20:50:00,3386
2018-01-15 20:51:00,3379
2018-01-15 20:52:00,3362
2018-01-15 20:53:00,3361
2018-01-15 20:54:00,3371
2018-01-15 20:55:00,3381
2018-01-15 20:56:00,3394
2018-01-15 20:57:00,3404
2018-01-15 20:58:00,3415
2018-01-15 20:59:00,3426
2018-01-15 21:00:00,3440
2018-01-15 21:01:00,3459
2018-01-15 21:02:00,3475
2018-01-15 21:03:00,3488
2018-01-15 21:04:00,3503
2018-01-15 21:05:00,3516
2018-01-15 21:06:00,3537
2018-01-15 21:07:00,3563
2018-01-15 21:08:00,3585
2018-01-15 21:09:00,3607
2018-01-15 21:10:00,3634
2018-01-15 21:11:00,3656
2018-01-15 21:12:00,3673
2018-01-15 21:13:00,3698
2018-01-15 21:14:00,3726
2018-01-15 21:15:00,3741
2018-01-15 21:16:00,3763
2018-01-15 21:17:00,3783
2018-01-15 21:18:00,3814
2018-01-15 21:19:00,3841
2018-01-15 21:20:00,3872
2018-01-15 21:21:00,3898
2018-01-15 21:22:00,3931
2018-01-15 21:23:00,3963
2018-01-15 21:24:00,3995
2018-01-15 21:25:00,4027
2018-01-15 21:26:00,4053
2018-01-15 21:27:00,4084
2018-01-15 21:28:00,4110
2018-01-15 21:29:00,4134
2018-01-15 21:30:00,4157
2018-01-15 21:31:00,4187
2018-01-15 21:32:00,4205
2018-01-15 21:33:00,4231
2018-01-15 21:34:00,4259
2018-01-15 21:35:00,4281
2018-01-15 21:36:00,4305
2018-01-15 21:37:00,4330
2018-01-15 21:38:00,4359
2018-01-15 21:39:00,4386
2018-01-15 21:40:00,4415
2018-01-15 21:41:00,4447
2018-01-15 21:42:00,4476
2018-01-15 21:43:00,4508
2018-01-15 21:44:00,4542
2018-01-15 21:45:00,4569
2018-01-15 21:46:00,4595
2018-01-15 21:47:00,4535
2018-01-15 21:48:00,4474
2018-01-15 21:49:00,4411
2018-01-15 21:50:00,4350
2018-01-15 21:51:00,4372
2018-01-15 21:52:00,4392
2018-01-15 21:53:00,4412
2018-01-15 21:54:00,4432
2018-01-15 21:55:00,4452
2018-01-15 21:56:00,4471
2018-01-15 21:57:00,4490
2018-01-15 21:58:00,4511
2018-01-15 21:59:00,4532
2018-01-15 22:00:00,4543
2018-01-15 22:01:00,4549
2018-01-15 22:02:00,4557
2018-01-15 22:03:00,4567
2018-01-15 22:04:00,4574
2018-01-15 22:05:00,4578
2018-01-15 22:06:00,4579
2018-01-15 22:07:00,4579
2018-01-15 22:08:00,4579
2018-01-15 22:09:00,4578
2018-01-15 22:10:00,4574
2018-01-15 22:11:00,4573
2018-01-15 22:12:00,4572
2018-01-15 22:13:00,4571
2018-01-15 22:14:00,4562
2018-01-15 22:15:00,4557
2018-01-15 22:16:00,4549
2018-01-15 22:17:00,4542
2018-01-15 22:18:00,4535
2018-01-15 22:19:00,4533
2018-01-15 22:20:00,4526
2018-01-15 22:21:00,4516
2018-01-15 22:22:00,4506
2018-01-15 22:23:00,4499
2018-01-15 22:24:00,4490
2018-01-15 22:25:00,4479
2018-01-15 22:26:00,4471
2018-01-15 22:27:00,4459
2018-01-15 22:28:00,4450
2018-01-15 22:29:00,4440
2018-01-15 22:30:00,4433
2018-01-15 22:31:00,4423
2018-01-15 22:32:00,4415
2018-01-15 22:33:00,4405
2018-01-15 22:34:00,4394
2018-01-15 22:35:00,4389
2018-01-15 22:36:00,4383
2018-01-15 22:37:00,4376
2018-01-15 22:38:00,4365
2018-01-15 22:39:00,4355
2018-01-15 22:40:00,4346
2018-01-15 22:41:00,4335
2018-01-15 22:42:00,4327
2018-01-15 22:43:00,4319
2018-01-15 22:44:00,4306
2018-01-15 22:45:00,4297
2018-01-15 22:46:00,4290
2018-01-15 22:47:00,4369
2018-01-15 22:48:00,4448
2018-01-15 22:49:00,4528
2018-01-15 22:50:00,4609
2018-01-15 22:51:00,4607
2018-01-15 22:52:00,4605
2018-01-15 22:53:00,4602
2018-01-15 22:54:00,4599
2018-01-15 22:55:00,4599
2018-01-15 22:56:00,4598
2018-01-15 22:57:00,4596
2018-01-15 22:58:00,4592
2018-01-15 22:59:00,4588
2018-01-15 23:00:00,4590
2018-01-15 23:01:00,4590
2018-01-15 23:02:00,4592
2018-01-15 23:03:00,4597
2018-01-15 23:04:00,4599
2018-01-15 23:05:00,4602
2018-01-15 23:06:00,4605
2018-01-15 23:07:00,4607
2018-01-15 23:08:00,4608
2018-01-15 23:09:00,4611
2018-01-15 23:10:00,4611
2018-01-15 23:11:00,4617
2018-01-15 23:12:00,4621
2018-01-15 23:13:00,4626
2018-01-15 23:14:00,4633
2018-01-15 23:15:00,4637
2018-01-15 23:16:00,4642
2018-01-15 23:17:00,4646
2018-01-15 23:18:00,4649
2018-01-15 23:19:00,4651
2018-01-15 23:20:00,4653
2018-01-15 23:21:00,4657
2018-01-15 23:22:00,4660
2018-01-15 23:23:00,4661
2018-01-15 23:24:00,4661
2018-01-15 23:25:00,4664
2018-01-15 23:26:00,4668
2018-01-15 23:27:00,4675
2018-01-15 23:28:00,4682
2018-01-15 23:29:00,4687
2018-01-15 23:30:00,4695
2018-01-15 23:31:00,4705
2018-01-15 23:32:00,4709
2018-01-15 23:33:00,4716
2018-01-15 23:34:00,4721
2018-01-15 23:35:00,4725
2018-01-15 23:36:00,4731
2018-01-15 23:37:00,4739
2018-01-15 23:38:00,4746
2018-01-15 23:39:00,4755
2018-01-15 23:40:00,4762
2018-01-15 23:41:00,4769
2018-01-15 23:42:00,4769
2018-01-15 23:43:00,4777
2018-01-15 23:44:00,4790
2018-01-15 23:45:00,4793
2018-01-15 23:46:00,4795
2018-01-15 23:47:00,4796
2018-01-15 23:48:00,4795
2018-01-15 23:49:00,4792
2018-01-15 23:50:00,4788
2018-01-15 23:51:00,4785
2018-01-15 23:52:00,4784
2018-01-15 23:53:00,4786
2018-01-15 23:54:00,4786
2018-01-15 23:55:00,4787
2018-01-15 23:56:00,4785
2018-01-15 23:57:00,4787
2018-01-15 23:58:00,4786
2018-01-15 23:59:00,4669
